latitude,longitude,date_time,cluster
40.01113,116.29652800000001,2008-11-11 00:20:22,1
40.011122,116.296521,2008-11-11 00:20:24,1
40.011113,116.296449,2008-11-11 00:20:29,1
40.011124,116.29638200000001,2008-11-11 00:20:34,1
40.011107,116.296306,2008-11-11 00:20:39,1
40.011097,116.29624799999999,2008-11-11 00:20:44,1
40.011037,116.29621000000002,2008-11-11 00:20:49,1
40.010991,116.296174,2008-11-11 00:20:54,1
40.011058,116.296232,2008-11-11 00:20:59,1
40.011065,116.29626100000002,2008-11-11 00:21:04,1
40.011033000000005,116.29635900000001,2008-11-11 00:21:09,1
40.011012,116.296398,2008-11-11 00:21:14,1
40.010967,116.296373,2008-11-11 00:21:19,1
40.010937,116.29631299999998,2008-11-11 00:21:24,1
40.010903000000006,116.29623600000001,2008-11-11 00:21:29,1
40.010901000000004,116.29614699999999,2008-11-11 00:21:34,1
40.011054,116.296124,2008-11-11 00:21:39,1
40.011139,116.29623799999999,2008-11-11 00:21:44,1
40.011161,116.296305,2008-11-11 00:21:49,1
40.011241999999996,116.29632600000001,2008-11-11 00:21:54,1
40.011287,116.29636299999999,2008-11-11 00:21:59,1
40.011292,116.29640400000001,2008-11-11 00:22:04,1
40.011272999999996,116.296415,2008-11-11 00:22:09,1
40.011308,116.296497,2008-11-11 00:22:14,1
40.01132,116.29660200000001,2008-11-11 00:22:19,1
40.011431,116.296922,2008-11-11 00:34:29,1
40.011434,116.296943,2008-11-11 00:34:34,1
40.011451,116.29691100000001,2008-11-11 00:34:39,1
40.011492,116.296848,2008-11-11 00:34:44,1
40.011526,116.29681000000001,2008-11-11 00:34:49,1
40.011539,116.296803,2008-11-11 00:34:54,1
40.011509000000004,116.29681299999999,2008-11-11 00:34:59,1
40.011482,116.296828,2008-11-11 00:35:04,1
40.011451,116.29683600000001,2008-11-11 00:35:09,1
40.011451,116.29683600000001,2008-11-11 00:35:12,1
40.011449,116.29683899999999,2008-11-11 00:35:14,1
40.011452,116.296849,2008-11-11 00:35:19,1
40.011454,116.29685400000001,2008-11-11 00:35:24,1
40.01146,116.296852,2008-11-11 00:35:29,1
40.01146,116.296852,2008-11-11 00:35:32,1
40.011468,116.296846,2008-11-11 00:35:34,1
40.01149,116.296844,2008-11-11 00:35:39,1
40.01148,116.29684099999999,2008-11-11 00:35:44,1
40.011472999999995,116.296862,2008-11-11 00:35:49,1
40.011462,116.296862,2008-11-11 00:35:54,1
40.011461,116.29684499999999,2008-11-11 00:35:59,1
40.011461,116.29684499999999,2008-11-11 00:36:02,1
40.011464000000004,116.296852,2008-11-11 00:36:04,1
40.011455,116.296871,2008-11-11 00:36:09,1
40.01144,116.29688700000001,2008-11-11 00:36:14,1
40.01147,116.296898,2008-11-11 00:36:19,1
40.01148,116.296888,2008-11-11 00:36:24,1
40.011502,116.29689499999999,2008-11-11 00:36:29,1
40.011496,116.2969,2008-11-11 00:36:34,1
40.011495000000004,116.296894,2008-11-11 00:36:39,1
40.011501,116.29688700000001,2008-11-11 00:36:44,1
40.011495000000004,116.29689099999999,2008-11-11 00:36:49,1
40.011495000000004,116.296899,2008-11-11 00:36:54,1
40.011495000000004,116.296899,2008-11-11 00:36:57,1
40.011496,116.296907,2008-11-11 00:36:59,1
40.011492,116.29691899999999,2008-11-11 00:37:04,1
40.011435999999996,116.296912,2008-11-11 00:37:09,1
40.011404,116.29692299999999,2008-11-11 00:37:14,1
40.011371000000004,116.29693,2008-11-11 00:37:19,1
40.011344,116.296925,2008-11-11 00:37:24,1
40.011311,116.29691899999999,2008-11-11 00:37:29,1
40.011286,116.29690500000001,2008-11-11 00:37:34,1
40.011281,116.296873,2008-11-11 00:37:39,1
40.011292,116.296874,2008-11-11 00:37:44,1
40.011353,116.296877,2008-11-11 00:37:49,1
40.011435999999996,116.29688700000001,2008-11-11 00:37:54,1
40.011463,116.296871,2008-11-11 00:37:59,1
40.011493,116.296838,2008-11-11 00:38:04,1
40.011526,116.296819,2008-11-11 00:38:09,1
40.011569,116.29682700000001,2008-11-11 00:38:14,1
40.011589,116.29683600000001,2008-11-11 00:38:19,1
40.011602,116.296862,2008-11-11 00:38:24,1
40.011602,116.29686299999999,2008-11-11 00:38:29,1
40.011602,116.29686299999999,2008-11-11 00:38:32,1
40.0116,116.29685500000001,2008-11-11 00:38:34,1
40.011557,116.29683500000002,2008-11-11 00:38:39,1
40.011518,116.296819,2008-11-11 00:38:44,1
40.0115,116.29682,2008-11-11 00:38:49,1
40.011507,116.296825,2008-11-11 00:38:54,1
40.011499,116.29681799999999,2008-11-11 00:38:59,1
40.011499,116.29681799999999,2008-11-11 00:39:02,1
40.011494,116.29682,2008-11-11 00:39:04,1
40.011517,116.29682199999999,2008-11-11 00:39:09,1
40.011540999999994,116.296826,2008-11-11 00:39:14,1
40.011577,116.296834,2008-11-11 00:39:19,1
40.011604,116.29682700000001,2008-11-11 00:39:24,1
40.011629,116.29680900000001,2008-11-11 00:39:29,1
40.011635,116.29678999999999,2008-11-11 00:39:34,1
40.011671,116.29682199999999,2008-11-11 00:39:39,1
40.011707,116.296904,2008-11-11 00:39:44,1
40.011733,116.296982,2008-11-11 00:39:49,1
40.011762,116.29703899999998,2008-11-11 00:39:54,1
40.011792,116.29706399999999,2008-11-11 00:39:59,1
40.01185,116.29706000000002,2008-11-11 00:40:04,1
40.011887,116.297073,2008-11-11 00:40:09,1
40.01194,116.29710700000001,2008-11-11 00:40:14,1
40.011935,116.29711699999999,2008-11-11 00:40:19,1
40.01191,116.29713000000001,2008-11-11 00:40:24,1
40.011897999999995,116.297118,2008-11-11 00:40:29,1
40.01185,116.297097,2008-11-11 00:40:34,1
40.01185,116.297097,2008-11-11 00:40:37,1
40.011853,116.29709,2008-11-11 00:40:39,1
40.011845,116.29705600000001,2008-11-11 00:40:44,1
40.011845,116.29705600000001,2008-11-11 00:40:47,1
40.011843,116.297051,2008-11-11 00:40:49,1
40.011824,116.297067,2008-11-11 00:40:54,1
40.011771,116.297075,2008-11-11 00:40:59,1
40.011751000000004,116.29704699999999,2008-11-11 00:41:04,1
40.011739,116.296976,2008-11-11 00:41:09,1
40.011678,116.296884,2008-11-11 00:41:14,1
40.011639,116.29685500000001,2008-11-11 00:41:19,1
40.011586,116.296824,2008-11-11 00:41:24,1
40.011586,116.296824,2008-11-11 00:41:27,1
40.011584,116.296826,2008-11-11 00:41:29,1
40.011587,116.29683700000001,2008-11-11 00:41:34,1
40.011602,116.296842,2008-11-11 00:41:39,1
40.011631,116.296853,2008-11-11 00:41:44,1
40.011621999999996,116.296852,2008-11-11 00:41:49,1
40.011621999999996,116.296852,2008-11-11 00:41:52,1
40.011621999999996,116.296848,2008-11-11 00:41:54,1
40.011634,116.29683700000001,2008-11-11 00:41:59,1
40.011634,116.29683700000001,2008-11-11 00:42:02,1
40.011635,116.29683999999999,2008-11-11 00:42:04,1
40.011613,116.296849,2008-11-11 00:42:09,1
40.011613,116.296849,2008-11-11 00:42:12,1
40.011613,116.296842,2008-11-11 00:42:14,1
40.011582000000004,116.29678600000001,2008-11-11 00:42:19,1
40.011538,116.29678999999999,2008-11-11 00:42:24,1
40.011526,116.296806,2008-11-11 00:42:29,1
40.011525,116.296793,2008-11-11 00:42:34,1
40.011539,116.29678,2008-11-11 00:42:39,1
40.011540999999994,116.29674299999999,2008-11-11 00:42:44,1
40.011565000000004,116.29673000000001,2008-11-11 00:42:49,1
40.011556,116.296714,2008-11-11 00:42:54,1
40.011552,116.296754,2008-11-11 00:42:59,1
40.011554,116.29676200000002,2008-11-11 00:43:04,1
40.011556,116.29676299999998,2008-11-11 00:43:09,1
40.01155,116.296755,2008-11-11 00:43:14,1
40.01155,116.296755,2008-11-11 00:43:17,1
40.011553,116.296755,2008-11-11 00:43:19,1
40.011559999999996,116.296745,2008-11-11 00:43:24,1
40.011596999999995,116.29673700000001,2008-11-11 00:43:29,1
40.011648,116.29678700000001,2008-11-11 00:43:34,1
40.011672,116.296828,2008-11-11 00:43:39,1
40.011663,116.29682,2008-11-11 00:43:44,1
40.011635999999996,116.296796,2008-11-11 00:43:49,1
40.011617,116.296776,2008-11-11 00:43:54,1
40.011565999999995,116.296768,2008-11-11 00:43:59,1
40.011561,116.296757,2008-11-11 00:44:04,1
40.011561,116.296757,2008-11-11 00:44:07,1
40.011559000000005,116.29675800000001,2008-11-11 00:44:09,1
40.011579,116.296797,2008-11-11 00:44:14,1
40.011565000000004,116.296776,2008-11-11 00:44:19,1
40.011528999999996,116.29677099999999,2008-11-11 00:44:24,1
40.011499,116.296773,2008-11-11 00:44:29,1
40.011485,116.29678999999999,2008-11-11 00:44:34,1
40.011485,116.29678999999999,2008-11-11 00:44:37,1
40.01148,116.29678600000001,2008-11-11 00:44:39,1
40.011489000000005,116.296784,2008-11-11 00:44:44,1
40.011485,116.296769,2008-11-11 00:44:49,1
40.011468,116.29679399999999,2008-11-11 00:44:54,1
40.011461,116.29681799999999,2008-11-11 00:44:59,1
40.011461,116.29681799999999,2008-11-11 00:45:02,1
40.011465,116.296819,2008-11-11 00:45:04,1
40.011496,116.29683500000002,2008-11-11 00:45:09,1
40.011564,116.296849,2008-11-11 00:45:14,1
40.011637,116.296842,2008-11-11 00:45:19,1
40.011666999999996,116.29681599999999,2008-11-11 00:45:24,1
40.011685,116.29678999999999,2008-11-11 00:45:29,1
40.011689000000004,116.29675,2008-11-11 00:45:34,1
40.011734000000004,116.296752,2008-11-11 00:45:39,1
40.011722,116.296825,2008-11-11 00:45:44,1
40.011665,116.29685500000001,2008-11-11 00:45:49,1
40.011613,116.29684499999999,2008-11-11 00:45:54,1
40.011627000000004,116.296849,2008-11-11 00:45:59,1
40.011649,116.296862,2008-11-11 00:46:04,1
40.011654,116.29688600000001,2008-11-11 00:46:09,1
40.011621999999996,116.296852,2008-11-11 00:46:14,1
40.011621000000005,116.296843,2008-11-11 00:46:19,1
40.011621000000005,116.296843,2008-11-11 00:46:22,1
40.011613,116.29684499999999,2008-11-11 00:46:24,1
40.011613,116.29683200000001,2008-11-11 00:46:29,1
40.011602,116.29683,2008-11-11 00:46:34,1
40.011585,116.29683100000001,2008-11-11 00:46:39,1
40.011596000000004,116.296838,2008-11-11 00:46:44,1
40.011626,116.29689599999999,2008-11-11 00:46:49,1
40.01162,116.29696000000001,2008-11-11 00:46:54,1
40.01163,116.297017,2008-11-11 00:46:59,1
40.01163,116.297048,2008-11-11 00:47:04,1
40.011578,116.29701100000001,2008-11-11 00:47:09,1
40.011509000000004,116.29698300000001,2008-11-11 00:47:14,1
40.011466999999996,116.297036,2008-11-11 00:47:19,1
40.011454,116.297096,2008-11-11 00:47:24,1
40.011445,116.297126,2008-11-11 00:47:29,1
40.011401,116.297097,2008-11-11 00:47:34,1
40.011390000000006,116.29703899999998,2008-11-11 00:47:39,1
40.011377,116.296975,2008-11-11 00:47:44,1
40.011406,116.29693600000002,2008-11-11 00:47:49,1
40.011417,116.296906,2008-11-11 00:47:54,1
40.011417,116.296906,2008-11-11 00:47:57,1
40.011424,116.29691000000001,2008-11-11 00:47:59,1
40.011463,116.2969,2008-11-11 00:48:04,1
40.011493,116.296865,2008-11-11 00:48:09,1
40.011521,116.296811,2008-11-11 00:48:14,1
40.011527,116.29675,2008-11-11 00:48:19,1
40.011472,116.296695,2008-11-11 00:48:24,1
40.011402000000004,116.29668400000001,2008-11-11 00:48:29,1
40.011359999999996,116.296723,2008-11-11 00:48:34,1
40.011254,116.296862,2008-11-11 00:48:39,1
40.011278999999995,116.29693700000001,2008-11-11 00:48:44,1
40.011254,116.29701499999999,2008-11-11 00:48:49,1
40.011255,116.29705700000001,2008-11-11 00:48:54,1
40.011256,116.29711,2008-11-11 00:48:59,1
40.011247,116.297132,2008-11-11 00:49:04,1
40.011234,116.297152,2008-11-11 00:49:09,1
40.011184,116.29717600000001,2008-11-11 00:49:14,1
40.011157,116.297177,2008-11-11 00:49:19,1
40.011136,116.29716699999999,2008-11-11 00:49:24,1
40.011054,116.29716499999999,2008-11-11 00:49:29,1
40.011019,116.29711999999999,2008-11-11 00:49:34,1
40.01101,116.297076,2008-11-11 00:49:39,1
40.010956,116.29705200000001,2008-11-11 00:49:44,1
40.010909000000005,116.297018,2008-11-11 00:49:49,1
40.01088,116.296989,2008-11-11 00:49:54,1
40.010877,116.296967,2008-11-11 00:49:59,1
40.010902,116.29693200000001,2008-11-11 00:50:04,1
40.010999999999996,116.29688200000001,2008-11-11 00:50:09,1
40.011082,116.29680400000001,2008-11-11 00:50:14,1
40.011103999999996,116.296745,2008-11-11 00:50:19,1
40.011140999999995,116.296719,2008-11-11 00:50:24,1
40.011140999999995,116.296719,2008-11-11 00:50:27,1
40.011143,116.29671499999999,2008-11-11 00:50:29,1
40.011126000000004,116.29671499999999,2008-11-11 00:50:34,1
40.011074,116.296655,2008-11-11 00:50:39,1
40.010995,116.296631,2008-11-11 00:50:44,1
40.010948,116.296655,2008-11-11 00:50:49,1
40.010883,116.296692,2008-11-11 00:50:54,1
40.010787,116.29671200000001,2008-11-11 00:50:59,1
40.010705,116.296691,2008-11-11 00:51:04,1
40.010616999999996,116.296702,2008-11-11 00:51:09,1
40.010538000000004,116.296741,2008-11-11 00:51:14,1
40.010461,116.296806,2008-11-11 00:51:19,1
40.010386,116.296861,2008-11-11 00:51:24,1
40.010286,116.296878,2008-11-11 00:51:29,1
40.010216,116.29680800000001,2008-11-11 00:51:34,1
40.010197,116.296803,2008-11-11 00:51:39,1
40.01021,116.296828,2008-11-11 00:51:44,1
40.010263,116.29686399999999,2008-11-11 00:51:49,1
40.0103,116.29687,2008-11-11 00:51:54,1
40.010311,116.296884,2008-11-11 00:51:59,1
40.010296000000004,116.29691399999999,2008-11-11 00:52:04,1
40.010271,116.296943,2008-11-11 00:52:09,1
40.010284999999996,116.29697,2008-11-11 00:52:14,1
40.010307,116.297001,2008-11-11 00:52:19,1
40.010307,116.297028,2008-11-11 00:52:24,1
40.010312,116.29706100000001,2008-11-11 00:52:29,1
40.010312,116.29706100000001,2008-11-11 00:52:32,1
40.01031,116.29706399999999,2008-11-11 00:52:34,1
40.010258,116.29705600000001,2008-11-11 00:52:39,1
40.010231,116.297067,2008-11-11 00:52:44,1
40.010231,116.297067,2008-11-11 00:52:47,1
40.010227,116.297074,2008-11-11 00:52:49,1
40.010241,116.29706399999999,2008-11-11 00:52:54,1
40.01024,116.297021,2008-11-11 00:52:59,1
40.010244,116.29699199999999,2008-11-11 00:53:04,1
40.010261,116.29697900000001,2008-11-11 00:53:09,1
40.010284000000006,116.296978,2008-11-11 00:53:14,1
40.010296999999994,116.296982,2008-11-11 00:53:19,1
40.010296999999994,116.296982,2008-11-11 00:53:22,1
40.010298,116.296989,2008-11-11 00:53:24,1
40.010278,116.29700700000001,2008-11-11 00:53:29,1
40.010256,116.29706499999999,2008-11-11 00:53:34,1
40.010203000000004,116.297094,2008-11-11 00:53:39,1
40.010121999999996,116.297125,2008-11-11 00:53:44,1
40.010031,116.297172,2008-11-11 00:53:49,1
40.009956,116.29723100000001,2008-11-11 00:53:54,-1
40.00994,116.29724499999999,2008-11-11 00:53:59,-1
40.009959,116.29723899999999,2008-11-11 00:54:04,-1
40.009939,116.297257,2008-11-11 00:54:09,-1
40.009921999999996,116.29727700000001,2008-11-11 00:54:14,-1
40.009855,116.297304,2008-11-11 00:54:19,-1
40.009766,116.29728899999999,2008-11-11 00:54:24,-1
40.009794,116.297242,2008-11-11 00:54:29,-1
40.009845,116.29718899999999,2008-11-11 00:54:34,-1
40.009892,116.29716699999999,2008-11-11 00:54:39,-1
40.009935999999996,116.297156,2008-11-11 00:54:44,-1
40.009931,116.297129,2008-11-11 00:54:49,-1
40.009931,116.297129,2008-11-11 00:54:52,-1
40.009923,116.297132,2008-11-11 00:54:54,-1
40.009935,116.297123,2008-11-11 00:54:59,-1
40.009935,116.297123,2008-11-11 00:55:02,-1
40.009935999999996,116.297124,2008-11-11 00:55:04,-1
40.009921000000006,116.297103,2008-11-11 00:55:09,-1
40.009929,116.297075,2008-11-11 00:55:14,-1
40.009984,116.29706200000001,2008-11-11 00:55:19,1
40.009987,116.29706100000001,2008-11-11 00:55:24,1
40.009987,116.29706100000001,2008-11-11 00:55:27,1
40.009988,116.29706200000001,2008-11-11 00:55:29,1
40.00998,116.297083,2008-11-11 00:55:34,1
40.009941,116.297073,2008-11-11 00:55:39,1
40.009894,116.297053,2008-11-11 00:55:44,-1
40.009838,116.296981,2008-11-11 00:55:49,-1
40.009751,116.29690500000001,2008-11-11 00:55:54,-1
40.009702000000004,116.296869,2008-11-11 00:55:59,-1
40.009704,116.29681799999999,2008-11-11 00:56:04,-1
40.009732,116.296793,2008-11-11 00:56:09,-1
40.009752,116.29673600000001,2008-11-11 00:56:14,-1
40.009734,116.296681,2008-11-11 00:56:19,-1
40.009679999999996,116.29664,2008-11-11 00:56:24,-1
40.009648,116.296622,2008-11-11 00:56:29,-1
40.009609999999995,116.29661100000001,2008-11-11 00:56:34,-1
40.009564000000005,116.296594,2008-11-11 00:56:39,-1
40.009516,116.296571,2008-11-11 00:56:44,-1
40.009445,116.296604,2008-11-11 00:56:49,-1
40.009353000000004,116.29656299999999,2008-11-11 00:56:54,-1
40.009296,116.296523,2008-11-11 00:56:59,-1
40.009246999999995,116.29647299999999,2008-11-11 00:57:04,-1
40.009242,116.296434,2008-11-11 00:57:09,-1
40.009238,116.296397,2008-11-11 00:57:14,-1
40.009221999999994,116.29637199999999,2008-11-11 00:57:19,-1
40.009182,116.29636,2008-11-11 00:57:24,-1
40.009139000000005,116.296347,2008-11-11 00:57:29,-1
40.009126,116.296306,2008-11-11 00:57:34,-1
40.009118,116.296279,2008-11-11 00:57:39,-1
40.00909,116.29624,2008-11-11 00:57:44,-1
40.009062,116.296203,2008-11-11 00:57:49,-1
40.009034,116.29613300000001,2008-11-11 00:57:54,-1
40.009002,116.29605600000001,2008-11-11 00:57:59,-1
40.008939,116.295973,2008-11-11 00:58:04,-1
40.008909,116.295915,2008-11-11 00:58:09,-1
40.00887,116.29586699999999,2008-11-11 00:58:14,-1
40.008826,116.295823,2008-11-11 00:58:19,-1
40.008777,116.29576200000001,2008-11-11 00:58:24,-1
40.008736,116.295721,2008-11-11 00:58:29,-1
40.008683000000005,116.29571399999999,2008-11-11 00:58:34,-1
40.008618,116.295728,2008-11-11 00:58:39,-1
40.008575,116.29573500000001,2008-11-11 00:58:44,-1
40.008528000000005,116.29570600000001,2008-11-11 00:58:49,-1
40.008519,116.295685,2008-11-11 00:58:54,-1
40.008462,116.29566100000001,2008-11-11 00:58:59,-1
40.00842,116.295681,2008-11-11 00:59:04,-1
40.008357000000004,116.2957,2008-11-11 00:59:09,-1
40.008348,116.295702,2008-11-11 00:59:14,-1
40.008306,116.29573899999998,2008-11-11 00:59:19,-1
40.008256,116.295722,2008-11-11 00:59:24,-1
40.008198,116.295673,2008-11-11 00:59:29,-1
40.008109000000005,116.295606,2008-11-11 00:59:34,-1
40.008078000000005,116.295566,2008-11-11 00:59:39,-1
40.008032,116.29553899999999,2008-11-11 00:59:44,-1
40.008026,116.295551,2008-11-11 00:59:49,-1
40.007992,116.295523,2008-11-11 00:59:54,-1
40.00793,116.295694,2008-11-11 00:59:59,-1
40.007868,116.295854,2008-11-11 01:00:04,-1
40.007791999999995,116.29591699999999,2008-11-11 01:00:09,-1
40.007714,116.295951,2008-11-11 01:00:14,-1
40.007621,116.295974,2008-11-11 01:00:19,-1
40.007542,116.296016,2008-11-11 01:00:24,-1
40.007477,116.296081,2008-11-11 01:00:29,-1
40.007416,116.29616899999999,2008-11-11 01:00:34,-1
40.007348,116.29627099999999,2008-11-11 01:00:39,-1
40.007288,116.29628999999998,2008-11-11 01:00:44,-1
40.007195,116.296296,2008-11-11 01:00:49,-1
40.007092,116.29626699999999,2008-11-11 01:00:54,-1
40.007018,116.29628600000001,2008-11-11 01:00:59,-1
40.006926,116.296304,2008-11-11 01:01:04,-1
40.006828999999996,116.296329,2008-11-11 01:01:09,-1
40.006752,116.296342,2008-11-11 01:01:14,-1
40.006709,116.29635800000001,2008-11-11 01:01:19,-1
40.006652,116.296402,2008-11-11 01:01:24,-1
40.006608,116.296425,2008-11-11 01:01:29,-1
40.006541999999996,116.29644499999999,2008-11-11 01:01:34,-1
40.006483,116.296448,2008-11-11 01:01:39,-1
40.006403999999996,116.296438,2008-11-11 01:01:44,-1
40.006383,116.296374,2008-11-11 01:01:49,-1
40.006359,116.296322,2008-11-11 01:01:54,-1
40.006305,116.29626499999999,2008-11-11 01:01:59,-1
40.006263,116.296194,2008-11-11 01:02:04,-1
40.006251,116.29611299999999,2008-11-11 01:02:09,-1
40.006289,116.29608200000001,2008-11-11 01:02:14,-1
40.006307,116.296103,2008-11-11 01:02:19,-1
40.006305,116.29614299999999,2008-11-11 01:02:24,-1
40.006296999999996,116.296195,2008-11-11 01:02:29,-1
40.00626,116.29623899999999,2008-11-11 01:02:34,-1
40.006212,116.29625300000001,2008-11-11 01:02:39,-1
40.006221999999994,116.29624299999999,2008-11-11 01:02:44,-1
40.006239,116.29625,2008-11-11 01:02:49,-1
40.006231,116.296295,2008-11-11 01:02:54,-1
40.006237,116.29634899999999,2008-11-11 01:02:59,-1
40.006203,116.296421,2008-11-11 01:03:04,-1
40.006176,116.296475,2008-11-11 01:03:09,-1
40.006171,116.296522,2008-11-11 01:03:14,-1
40.006159999999994,116.296603,2008-11-11 01:03:19,-1
40.006157,116.29666499999999,2008-11-11 01:03:24,-1
40.00615,116.296727,2008-11-11 01:03:29,-1
40.006135,116.296797,2008-11-11 01:03:34,-1
40.006103,116.296885,2008-11-11 01:03:39,-1
40.006083000000004,116.296931,2008-11-11 01:03:44,-1
40.006099,116.29693799999998,2008-11-11 01:03:49,-1
40.006130999999996,116.2969,2008-11-11 01:03:54,-1
40.006184000000005,116.296881,2008-11-11 01:03:59,-1
40.006204,116.296823,2008-11-11 01:04:04,-1
40.006155,116.296792,2008-11-11 01:04:09,-1
40.006124,116.296761,2008-11-11 01:04:14,-1
40.006115,116.29673500000001,2008-11-11 01:04:19,-1
40.006089,116.296719,2008-11-11 01:04:24,-1
40.006089,116.296719,2008-11-11 01:04:27,-1
40.006091,116.296718,2008-11-11 01:04:29,-1
40.006094,116.29670700000001,2008-11-11 01:04:34,-1
40.006094,116.29670700000001,2008-11-11 01:04:37,-1
40.006094,116.296705,2008-11-11 01:04:39,-1
40.006095,116.296696,2008-11-11 01:04:44,-1
40.006119,116.29669299999999,2008-11-11 01:04:49,-1
40.006122,116.29663799999999,2008-11-11 01:04:54,-1
40.006133,116.296559,2008-11-11 01:04:59,-1
40.006138,116.296489,2008-11-11 01:05:04,-1
40.006069000000004,116.29643899999999,2008-11-11 01:05:09,-1
40.00608,116.296319,2008-11-11 01:05:14,-1
40.006102,116.296196,2008-11-11 01:05:19,-1
40.006116,116.296145,2008-11-11 01:05:24,-1
40.006149,116.296135,2008-11-11 01:05:29,-1
40.006176,116.296182,2008-11-11 01:05:34,-1
40.006190000000004,116.296299,2008-11-11 01:05:39,-1
40.006233,116.296379,2008-11-11 01:05:44,-1
40.006298,116.296485,2008-11-11 01:05:49,-1
40.006337,116.29647800000001,2008-11-11 01:05:54,-1
40.006364000000005,116.296474,2008-11-11 01:05:59,-1
40.006461,116.296448,2008-11-11 01:06:04,-1
40.006571,116.296416,2008-11-11 01:06:09,-1
40.006646999999994,116.296448,2008-11-11 01:06:14,-1
40.006715,116.29646299999999,2008-11-11 01:06:19,-1
40.006782,116.29642700000001,2008-11-11 01:06:24,-1
40.006855,116.296457,2008-11-11 01:06:29,-1
40.006933000000004,116.296452,2008-11-11 01:06:34,-1
40.007019,116.29638500000001,2008-11-11 01:06:39,-1
40.007112,116.29643999999999,2008-11-11 01:06:44,-1
40.007193,116.296489,2008-11-11 01:06:49,-1
40.00723,116.296494,2008-11-11 01:06:54,-1
40.007259999999995,116.29648200000001,2008-11-11 01:06:59,-1
40.007298,116.296426,2008-11-11 01:07:04,-1
40.007305,116.29639399999999,2008-11-11 01:07:09,-1
40.007315999999996,116.29633600000001,2008-11-11 01:07:14,-1
40.007379,116.29636799999999,2008-11-11 01:07:19,-1
40.007445000000004,116.296479,2008-11-11 01:07:24,-1
40.007511,116.296499,2008-11-11 01:07:29,-1
40.00756,116.296517,2008-11-11 01:07:34,-1
40.007622,116.296522,2008-11-11 01:07:39,-1
40.007715000000005,116.296549,2008-11-11 01:07:44,-1
40.007811,116.29656499999999,2008-11-11 01:07:49,-1
40.007878000000005,116.29658300000001,2008-11-11 01:07:54,-1
40.0079,116.29661399999999,2008-11-11 01:07:59,-1
40.00793,116.29659699999999,2008-11-11 01:08:04,-1
40.007975,116.296535,2008-11-11 01:08:09,-1
40.008051,116.29648300000001,2008-11-11 01:08:14,-1
40.008139,116.296452,2008-11-11 01:08:19,-1
40.008181,116.296406,2008-11-11 01:08:24,-1
40.008219,116.29636599999999,2008-11-11 01:08:29,-1
40.008278000000004,116.296324,2008-11-11 01:08:34,-1
40.008309999999994,116.296287,2008-11-11 01:08:39,-1
40.008338,116.29626100000002,2008-11-11 01:08:44,-1
40.008359999999996,116.296254,2008-11-11 01:08:49,-1
40.008371999999994,116.29626,2008-11-11 01:08:54,-1
40.008434,116.296241,2008-11-11 01:08:59,-1
40.008465,116.29621499999999,2008-11-11 01:09:04,-1
