latitude,longitude,date_time
40.008907179126886,116.32613832507518,2009-06-01 09:55:27
40.008932475769456,116.32629467977618,2009-06-01 09:55:32
40.0089759060871,116.32652119490474,2009-06-01 09:55:37
40.00908293356914,116.32653323547656,2009-06-01 09:55:42
40.009188957217006,116.32654327141049,2009-06-01 09:55:47
40.00921845937614,116.32680787113404,2009-06-01 09:55:52
40.00919994082303,116.32706244281992,2009-06-01 09:55:57
40.00919223305639,116.32721679015333,2009-06-01 09:56:02
40.00928326938533,116.32723384009813,2009-06-01 09:56:07
40.00945216094327,116.327172723402,2009-06-01 09:56:12
40.00957295922011,116.32706349212981,2009-06-01 09:56:17
40.00968996250082,116.32706250462654,2009-06-01 09:56:22
40.009869997068726,116.32707655899058,2009-06-01 09:56:27
40.01003524377347,116.32720286481474,2009-06-01 09:56:32
40.01024610683179,116.32712571724076,2009-06-01 09:56:37
40.01039407920754,116.32710769519743,2009-06-01 09:56:42
40.010444946605816,116.32703654107004,2009-06-01 09:56:47
40.01050374033413,116.32692629984393,2009-06-01 09:56:52
40.01052962947525,116.32686716979114,2009-06-01 09:56:57
40.01054850693726,116.32680202533226,2009-06-01 09:57:02
40.01057940962693,116.32674991178544,2009-06-01 09:57:07
40.010556376344454,116.32673287049039,2009-06-01 09:57:12
40.01053233163444,116.32670981552258,2009-06-01 09:57:17
40.010517281635636,116.32668375492092,2009-06-01 09:57:22
40.010506245098895,116.32666471063418,2009-06-01 09:57:27
40.010481236399194,116.32666069844996,2009-06-01 09:57:32
40.010481236399194,116.32666069844996,2009-06-01 09:57:35
40.01048224592959,116.32666570986487,2009-06-01 09:57:37
40.01047721724997,116.32665067536855,2009-06-01 09:57:42
40.01048219850126,116.32664065342323,2009-06-01 09:57:47
40.01049626172955,116.3266737296932,2009-06-01 09:57:52
40.010500299853575,116.32669377535663,2009-06-01 09:57:57
40.01050032072503,116.32670480019561,2009-06-01 09:58:02
40.0104912880695,116.32668776067342,2009-06-01 09:58:07
40.01046327544141,116.3266817435941,2009-06-01 09:58:12
40.01044730319071,116.32669677544595,2009-06-01 09:58:17
40.010426355386954,116.32672483602657,2009-06-01 09:58:22
40.010400411161235,116.32675490050083,2009-06-01 09:58:27
40.0103924658425,116.32678396499472,2009-06-01 09:58:32
40.010392507597686,116.32680601469168,2009-06-01 09:58:37
40.010401519385724,116.32681202938136,2009-06-01 09:58:42
40.01043447340198,116.32678697706886,2009-06-01 09:58:47
40.010467474868165,116.32678698123122,2009-06-01 09:58:52
40.01045846308088,116.32678096654288,2009-06-01 09:58:57
40.01044246806367,116.32678397130131,2009-06-01 09:59:02
40.010432477108964,116.32678898133437,2009-06-01 09:59:07
40.01040651201563,116.32680802097566,2009-06-01 09:59:12
40.01037056736035,116.32683808421105,2009-06-01 09:59:17
40.01034476175199,116.32694131369112,2009-06-01 09:59:32
40.01035178295004,116.32695233943748,2009-06-01 09:59:37
40.01040079272192,116.32695635465974,2009-06-01 09:59:42
40.010435830356656,116.32697540202372,2009-06-01 09:59:47
40.01042779392134,116.32695635806546,2009-06-01 09:59:57
40.0012548727807,116.33401929074617,2009-06-02 03:55:36
40.00121891923118,116.33404434364157,2009-06-02 03:55:41
40.00124992055892,116.3340443475578,2009-06-02 03:55:46
40.001429170012706,116.33364846282878,2009-06-02 03:55:51
40.001449946327156,116.33353119674821,2009-06-02 03:55:56
40.0017944793663,116.3338018604014,2009-06-02 03:56:01
40.001973512006565,116.3338149128791,2009-06-02 03:56:06
40.00211344891407,116.33377884786131,2009-06-02 03:56:11
40.00216343570578,116.33377083579938,2009-06-02 03:56:16
40.002166397442394,116.33375079023334,2009-06-02 03:56:21
40.002656023164256,116.33302218276441,2009-06-02 03:56:26
40.00259412028993,116.33307429430309,2009-06-02 03:56:31
40.00255712637394,116.3330782988124,2009-06-02 03:56:36
40.00255012415349,116.33307729563262,2009-06-02 03:56:41
40.002551139549844,116.33308531412415,2009-06-02 03:56:46
40.00255014142597,116.33308631629352,2009-06-02 03:56:51
40.00255014142597,116.33308631629352,2009-06-02 03:56:54
40.002548135582394,116.33308330915392,2009-06-02 03:56:56
40.00259315671104,116.33309333779438,2009-06-02 03:57:01
40.002648159078866,116.33309334474117,2009-06-02 03:57:06
40.00265509988628,116.33306227446018,2009-06-02 03:57:11
40.002650875180656,116.33294500538796,2009-06-02 03:57:16
40.00267672086224,116.33286382276349,2009-06-02 03:57:21
40.00267863843484,116.33282072433185,2009-06-02 03:57:26
40.00268754671677,116.33277261531587,2009-06-02 03:57:31
40.00273649893759,116.33274656184116,2009-06-02 03:57:36
40.002794455384866,116.33272251409433,2009-06-02 03:57:41
40.002876393680125,116.33268844643483,2009-06-02 03:57:46
40.002972372874304,116.3326754287304,2009-06-02 03:57:51
40.00302740402649,116.33269047009416,2009-06-02 03:57:56
40.0030733676355,116.33267043001358,2009-06-02 03:58:01
40.00312736037093,116.33266542536109,2009-06-02 03:58:06
40.0031843417241,116.33265440732094,2009-06-02 03:58:11
40.00320832932875,116.33264739429107,2009-06-02 03:58:16
40.00335435673561,116.33265843796862,2009-06-02 03:58:21
40.00346443631573,116.33269754134693,2009-06-02 03:58:26
40.00357239685024,116.33267450221257,2009-06-02 03:58:31
40.0036421888236,116.33256425867688,2009-06-02 03:58:36
40.00365687100689,116.33239787978695,2009-06-02 03:58:41
40.00366361810092,116.33226557794548,2009-06-02 03:58:46
40.00366635354189,116.3321272619047,2009-06-02 03:58:51
40.003678070227124,116.33197892414945,2009-06-02 03:58:56
40.003666726519405,116.33179951253918,2009-06-02 03:59:01
40.00365542313056,116.33164114916234,2009-06-02 03:59:06
40.003651085595806,116.33146474555329,2009-06-02 03:59:11
40.003647811409536,116.3313214177517,2009-06-02 03:59:16
40.00363746991015,116.33114300905693,2009-06-02 03:59:21
40.00364817728285,116.33098966035527,2009-06-02 03:59:26
40.003645914795875,116.33085234671924,2009-06-02 03:59:31
40.003647642958114,116.33071002224942,2009-06-02 03:59:36
40.003706503823466,116.33063586051603,2009-06-02 03:59:41
40.00378142665726,116.33059377397399,2009-06-02 03:59:46
40.00391940008117,116.33057675253485,2009-06-02 03:59:51
40.004045371075314,116.33055872729688,2009-06-02 03:59:56
40.004164383884834,116.33056275146043,2009-06-02 04:00:01
40.00428934335583,116.3305387123841,2009-06-02 04:00:06
40.004395286694006,116.33050665262918,2009-06-02 04:00:11
40.00452532487172,116.33052370789095,2009-06-02 04:00:16
40.00462932172581,116.33051971187672,2009-06-02 04:00:21
40.00473931309956,116.3305127097637,2009-06-02 04:00:26
40.00481328568497,116.33049668253842,2009-06-02 04:00:31
40.004975285063836,116.33049269384605,2009-06-02 04:00:36
40.00511329106054,116.33049271126566,2009-06-02 04:00:41
40.005282219931416,116.33045163890412,2009-06-02 04:00:46
40.005495234941854,116.33045467264643,2009-06-02 04:00:51
40.005665221290606,116.33044366896937,2009-06-02 04:00:56
40.00581417610631,116.33041662608225,2009-06-02 04:01:01
40.0059581689873,116.33040962826499,2009-06-02 04:01:06
40.00613511738006,116.33037857977807,2009-06-02 04:01:11
40.006259166811354,116.33040164798162,2009-06-02 04:01:16
40.00636610258708,116.33036557923622,2009-06-02 04:01:21
40.00655811097752,116.33036560347286,2009-06-02 04:01:26
40.00671313689357,116.33037564588633,2009-06-02 04:01:31
40.0068420889531,116.33034759819947,2009-06-02 04:01:36
40.00697711782801,116.33035964265683,2009-06-02 04:01:41
40.007099079156575,116.33033660551135,2009-06-02 04:01:46
40.00718999894567,116.33029251648352,2009-06-02 04:01:51
40.007319002687595,116.33029153048345,2009-06-02 04:01:56
40.00742501307756,116.33029455071734,2009-06-02 04:02:01
40.00756502878906,116.33029957981215,2009-06-02 04:02:06
40.00775000820995,116.33028456890098,2009-06-02 04:02:11
40.007907030417364,116.33029260699479,2009-06-02 04:02:16
40.0080450288312,116.33028861527835,2009-06-02 04:02:21
40.008206045482524,116.33029364702458,2009-06-02 04:02:26
40.00836910623936,116.33032173156603,2009-06-02 04:02:31
40.00853812516694,116.33032776660816,2009-06-02 04:02:36
40.00868208558877,116.33030372995931,2009-06-02 04:02:41
40.00879310005286,116.33030875539453,2009-06-02 04:02:46
40.008977125396505,116.33031779918386,2009-06-02 04:02:51
40.00912912636924,116.33031481151961,2009-06-02 04:02:56
40.009287102735044,116.33029879491504,2009-06-02 04:03:01
40.00945611212302,116.33029981853512,2009-06-02 04:03:06
40.00963109690593,116.33028781321553,2009-06-02 04:03:11
40.00981307817821,116.33027380421193,2009-06-02 04:03:16
40.00998704570862,116.33025277820992,2009-06-02 04:03:21
40.0101300960609,116.33027584880143,2009-06-02 04:03:26
40.010267069612524,116.33025882726496,2009-06-02 04:03:31
40.01040304121081,116.33024080331965,2009-06-02 04:03:36
40.010551040133784,116.33023681286821,2009-06-02 04:03:41
40.01068901374292,116.33021979146157,2009-06-02 04:03:46
40.01079777754024,116.33009351747975,2009-06-02 04:03:51
40.010859428380925,116.32990910527461,2009-06-02 04:03:56
40.01086899291371,116.32968058634113,2009-06-02 04:04:01
40.010846605886904,116.32947812295595,2009-06-02 04:04:06
40.01084417788428,116.3292536122342,2009-06-02 04:04:11
40.01083078013311,116.32904513688204,2009-06-02 04:04:16
40.01084439330101,116.32884167660839,2009-06-02 04:04:21
40.010890151131036,116.32871339122546,2009-06-02 04:04:26
40.0109940985333,116.32868333611978,2009-06-02 04:04:31
40.01112191540995,116.32858412715804,2009-06-02 04:04:36
40.011155676664906,116.32845784504116,2009-06-02 04:04:41
40.011233561944636,116.3283957139963,2009-06-02 04:04:46
40.01130468902691,116.32846087066189,2009-06-02 04:04:51
40.01130468902691,116.32846087066189,2009-06-02 04:04:54
40.01130769106726,116.32846187331312,2009-06-02 04:04:56
40.01129870019877,116.3284668835407,2009-06-02 04:05:01
40.01129271899729,116.32847690551074,2009-06-02 04:05:06
40.01130676919547,116.32850296637169,2009-06-02 04:05:11
40.01132983886697,116.32853905110517,2009-06-02 04:05:16
40.011329787382095,116.32851198973104,2009-06-02 04:05:21
40.011363775551175,116.32850497811074,2009-06-02 04:05:26
40.0113937597288,116.32849596144024,2009-06-02 04:05:31
40.01140780802265,116.32852102003181,2009-06-02 04:05:36
40.01140780802265,116.32852102003181,2009-06-02 04:05:39
40.01140181347547,116.3285240260939,2009-06-02 04:05:41
40.01139384553552,116.32854106372822,2009-06-02 04:05:46
40.01139086637804,116.32855208835561,2009-06-02 04:05:51
40.01148056525419,116.32786554438401,2009-06-02 04:06:26
40.011508675024565,116.32792267721064,2009-06-02 04:06:31
40.011527586497216,116.32840176472993,2009-06-02 04:06:36
40.01148791456758,116.32857515288497,2009-06-02 04:06:41
40.011425980458256,116.32861122691064,2009-06-02 04:06:46
40.01138192509463,116.32858315769597,2009-06-02 04:06:51
40.011356981194574,116.32861322275035,2009-06-02 04:06:56
40.01155704924571,116.3286443184804,2009-06-02 04:34:03
40.01273795411393,116.32961667631422,2009-06-02 04:34:08
40.0121229027026,116.32907937736708,2009-06-02 04:34:13
40.011721483929904,116.32886884872995,2009-06-02 04:34:18
40.0113023545518,116.32881066387743,2009-06-02 04:34:23
40.011266106838626,116.32868136589788,2009-06-02 04:34:28
40.01122601540604,116.32863425396857,2009-06-02 04:34:33
40.01114311852393,116.32869037084356,2009-06-02 04:34:38
40.0110472630507,116.32876853614509,2009-06-02 04:34:43
40.01096535098334,116.32881663499731,2009-06-02 04:34:48
40.01087551872409,116.32890682843383,2009-06-02 04:34:53
40.01082571309582,116.3290100565686,2009-06-02 04:34:58
40.010831908094104,116.32911228956628,2009-06-02 04:35:03
40.01083704961851,116.3291864587294,2009-06-02 04:35:08
40.010875177354144,116.32925261386883,2009-06-02 04:35:13
40.01089030981372,116.32932177296985,2009-06-02 04:35:18
40.0109024497999,116.32939494083953,2009-06-02 04:35:23
40.010946593141824,116.32946911506244,2009-06-02 04:35:28
40.01098176285816,116.32955732010527,2009-06-02 04:35:33
40.011008920778785,116.32963951050328,2009-06-02 04:35:38
40.01101206809675,116.32971668650796,2009-06-02 04:35:43
40.01101222486171,116.32979887357814,2009-06-02 04:35:48
40.0110663917043,116.32988507663433,2009-06-02 04:35:53
40.01107254113428,116.3299632554144,2009-06-02 04:35:58
40.0110997087351,116.33005045742891,2009-06-02 04:36:03
40.011082908835974,116.33015569503772,2009-06-02 04:36:08
40.01090493151896,116.33017170910466,2009-06-02 04:36:13
40.01077789716981,116.33015665881508,2009-06-02 04:36:18
40.010690893299646,116.33015664783142,2009-06-02 04:36:23
40.010612866874,116.3301446105804,2009-06-02 04:36:28
40.01053681949571,116.33012154846428,2009-06-02 04:36:33
40.0104618544233,116.33014158466624,2009-06-02 04:36:38
40.01039482466421,116.33012754423817,2009-06-02 04:36:43
40.01029483170132,116.33013354531464,2009-06-02 04:36:48
40.01023984839007,116.3301435612067,2009-06-02 04:36:53
40.010165889107085,116.33016660438838,2009-06-02 04:36:58
40.01007292515756,116.33018764060662,2009-06-02 04:37:03
40.009998975446585,116.33021569521371,2009-06-02 04:37:08
40.009930991564694,116.330225709469,2009-06-02 04:37:13
40.00989101657847,116.33023973639618,2009-06-02 04:37:18
40.009825021306966,116.33024373720036,2009-06-02 04:37:23
40.00976102612494,116.33024773825714,2009-06-02 04:37:28
40.009694013590305,116.33024271837793,2009-06-02 04:37:33
40.00962998970926,116.33023168517316,2009-06-02 04:37:38
40.009566988833626,116.33023267950378,2009-06-02 04:37:43
40.00949296259863,116.33022064275333,2009-06-02 04:37:48
40.00941600702574,116.33024569013405,2009-06-02 04:37:53
40.00935502537521,116.33025670755887,2009-06-02 04:37:58
40.00929803816224,116.33026471863661,2009-06-02 04:38:03
40.009234033419496,116.33026370827272,2009-06-02 04:38:08
40.00916006076464,116.33027973547891,2009-06-02 04:38:13
40.00910008681652,116.33029476216952,2009-06-02 04:38:18
40.00903310299269,116.33030477655531,2009-06-02 04:38:23
40.00896614213349,116.33032681835601,2009-06-02 04:38:28
40.00893014628508,116.33032982066491,2009-06-02 04:38:33
40.008864162508566,116.3303398351788,2009-06-02 04:38:38
40.00882419901766,116.33035987582274,2009-06-02 04:38:43
40.00875619027631,116.33035686038387,2009-06-02 04:38:48
40.0086871987154,116.33036286538139,2009-06-02 04:38:53
40.00863017323713,116.33035083076882,2009-06-02 04:38:58
40.008579190126106,116.3303608471775,2009-06-02 04:39:03
40.00852717061054,116.3303518200504,2009-06-02 04:39:08
40.0084522094083,116.33037386084655,2009-06-02 04:39:13
40.00839316470664,116.33035180313381,2009-06-02 04:39:18
40.00832718285106,116.33036281993363,2009-06-02 04:39:23
40.00827420348274,116.33037484066003,2009-06-02 04:39:28
40.00822422998892,116.33038986862053,2009-06-02 04:39:33
40.00815627867093,116.3304169217298,2009-06-02 04:39:38
40.008089285292726,116.33042192469668,2009-06-02 04:39:43
40.0080412697839,116.33041490264176,2009-06-02 04:39:48
40.007985263493346,116.33041289100215,2009-06-02 04:39:53
40.00791328329488,116.33042490933309,2009-06-02 04:39:58
40.00786731189639,116.3304409400876,2009-06-02 04:40:03
40.007815305783204,116.33043892895269,2009-06-02 04:40:08
40.00774233320006,116.3304549562998,2009-06-02 04:40:13
40.00768932895807,116.33045394732375,2009-06-02 04:40:18
40.00763232836902,116.33045494241314,2009-06-02 04:40:23
40.00755633651672,116.33046094653012,2009-06-02 04:40:28
40.007476373201385,116.33048198442208,2009-06-02 04:40:33
40.00742435177887,116.33047195500423,2009-06-02 04:40:38
40.007370360894626,116.33047796189906,2009-06-02 04:40:43
40.00728637060966,116.33048496729224,2009-06-02 04:40:48
40.00723641818568,116.3305110204014,2009-06-02 04:40:53
40.00716650508795,116.3305581189888,2009-06-02 04:40:58
40.00709346743165,116.33054006863053,2009-06-02 04:41:03
40.007038472679405,116.33054407082986,2009-06-02 04:41:08
40.007004467361654,116.3305420619663,2009-06-02 04:41:13
40.00695043245445,116.33052501629389,2009-06-02 04:41:18
40.00691239059235,116.33050396350104,2009-06-02 04:41:23
40.00684439718665,116.33050896634407,2009-06-02 04:41:28
40.00678538120539,116.33050194289774,2009-06-02 04:41:33
40.00673434643354,116.33048489760792,2009-06-02 04:41:38
40.006664328058726,116.33047687048868,2009-06-02 04:41:43
40.00661332965662,116.33047886862119,2009-06-02 04:41:48
40.006567298934186,116.33046382853527,2009-06-02 04:41:53
40.00650622544959,116.3304267362852,2009-06-02 04:41:58
40.00642121407928,116.33042271641523,2009-06-02 04:42:03
40.00635324555987,116.33044074896215,2009-06-02 04:42:08
40.00630830867173,116.33047482097794,2009-06-02 04:42:13
40.00622236616886,116.33050688325321,2009-06-02 04:42:18
40.00616034623486,116.33049785485782,2009-06-02 04:42:23
40.00610537828983,116.3305158890528,2009-06-02 04:42:28
40.00605037971845,116.33051788668085,2009-06-02 04:42:33
40.005975393674895,116.33052689778286,2009-06-02 04:42:38
40.005926393452214,116.33052789388287,2009-06-02 04:42:43
40.00586935076841,116.33050683869222,2009-06-02 04:42:48
40.00579336659756,116.33051685195302,2009-06-02 04:42:53
40.00572138643078,116.33052887029032,2009-06-02 04:42:58
40.00565541418382,116.33054489852827,2009-06-02 04:43:03
40.00561743358611,116.33055591887357,2009-06-02 04:43:08
40.005557421401654,116.33055089987117,2009-06-02 04:43:13
40.00548649297097,116.33058998005306,2009-06-02 04:43:18
40.00545153739454,116.33061403049693,2009-06-02 04:43:23
40.00538857294331,116.33063406826474,2009-06-02 04:43:28
40.005331530258374,116.33061301306273,2009-06-02 04:43:33
40.005277533652915,116.33061601310399,2009-06-02 04:43:38
40.005219498584445,116.33059896692143,2009-06-02 04:43:43
40.0051474858818,116.33059394640321,2009-06-02 04:43:48
40.00509048148974,116.33059293692206,2009-06-02 04:43:53
40.00504944524858,116.33057489060192,2009-06-02 04:43:58
40.00499545247419,116.33057989521426,2009-06-02 04:44:03
40.0049284801944,116.33059592333002,2009-06-02 04:44:08
40.004894495947816,116.33060493961116,2009-06-02 04:44:13
40.004833533503444,116.33062597991636,2009-06-02 04:44:18
40.00481557484224,116.33064802793795,2009-06-02 04:44:23
40.00479965456291,116.33069012194053,2009-06-02 04:44:28
40.00479577310657,116.33075226319936,2009-06-02 04:44:33
40.00480287873306,116.33080738985757,2009-06-02 04:44:38
40.004816040169544,116.33089158361999,2009-06-02 04:44:43
40.004816170413015,116.33095973917231,2009-06-02 04:44:48
40.00481131960761,116.33103791699646,2009-06-02 04:44:53
40.00479751249157,116.331139146349,2009-06-02 04:44:58
40.004827701562405,116.33123737443736,2009-06-02 04:45:03
40.004775844936944,116.33131354185005,2009-06-02 04:45:08
40.00471190731465,116.33134761161027,2009-06-02 04:45:13
40.00465695092174,116.33137165961553,2009-06-02 04:45:18
40.00459992545184,116.3313596249439,2009-06-02 04:45:23
40.004534964794026,116.33138166710847,2009-06-02 04:45:28
40.00447597565085,116.33138867568698,2009-06-02 04:45:33
40.00444603376186,116.33141974288147,2009-06-02 04:45:38
40.00444818142873,116.33149691946278,2009-06-02 04:45:43
40.00446029503862,116.33155605610436,2009-06-02 04:45:48
40.00446342935242,116.33162621682196,2009-06-02 04:45:53
40.004398447621575,116.3316372338127,2009-06-02 04:45:58
40.00435144558454,116.33163722787825,2009-06-02 04:46:03
40.00429646237143,116.33164724384135,2009-06-02 04:46:08
40.00425449314155,116.33166427748213,2009-06-02 04:46:13
40.00418349965154,116.33166927997163,2009-06-02 04:46:18
40.00411952755352,116.33168530854513,2009-06-02 04:46:23
40.00406552713277,116.33168630401778,2009-06-02 04:46:28
40.00399154885238,116.33169932445672,2009-06-02 04:46:33
40.00391355122871,116.33170232148106,2009-06-02 04:46:38
40.003847561793684,116.33170932918468,2009-06-02 04:46:43
40.0037775587664,116.33170932034618,2009-06-02 04:46:48
40.003717563840866,116.33171332193447,2009-06-02 04:46:53
40.00367059056681,116.33172835036608,2009-06-02 04:46:58
40.00365466848173,116.33176944228425,2009-06-02 04:47:03
40.003639855735294,116.33186766495332,2009-06-02 04:47:08
40.00363600512993,116.33194584320925,2009-06-02 04:47:13
40.00364417231401,116.33203304363447,2009-06-02 04:47:18
40.00365934940349,116.33212525643548,2009-06-02 04:47:23
40.003670474547086,116.3321904068537,2009-06-02 04:47:28
40.00368261316775,116.33226257346543,2009-06-02 04:47:33
40.00366677744196,116.3323487686674,2009-06-02 04:47:38
40.003688914594015,116.33241993428825,2009-06-02 04:47:43
40.003691112280926,116.33252317080756,2009-06-02 04:47:48
40.003696260227336,116.33260034808843,2009-06-02 04:47:53
40.00368543627089,116.3326925577857,2009-06-02 04:47:58
40.00365656165713,116.33275870557091,2009-06-02 04:48:03
40.00360158230618,116.33277072616184,2009-06-02 04:48:08
40.0035335870435,116.3327747267527,2009-06-02 04:48:13
40.003488569748924,116.33276670271086,2009-06-02 04:48:18
40.003409577850185,116.33277270650203,2009-06-02 04:48:23
40.00334358459486,116.33277770964035,2009-06-02 04:48:28
40.00327461423709,116.33279473993797,2009-06-02 04:48:33
40.003195647286766,116.33281377356325,2009-06-02 04:48:38
40.00311768997556,116.33283781879072,2009-06-02 04:48:43
40.003063693403405,116.33284081885553,2009-06-02 04:48:48
40.002988718953496,116.33285584380828,2009-06-02 04:48:53
40.00293173568581,116.3328658595597,2009-06-02 04:48:58
40.00285275914662,116.3328798817132,2009-06-02 04:49:03
40.00279576628562,116.33288488598966,2009-06-02 04:49:08
40.00274577180771,116.33288888885518,2009-06-02 04:49:13
40.00266683557018,116.33292395920851,2009-06-02 04:49:18
40.002625918242266,116.33296805502262,2009-06-02 04:49:23
40.00268409729671,116.3330602735318,2009-06-02 04:49:28
40.002660265151555,116.33314847252396,2009-06-02 04:49:33
40.00263743497567,116.33323767395886,2009-06-02 04:49:38
40.002549552105016,116.33330080750086,2009-06-02 04:49:43
40.00249155920574,116.33330581165593,2009-06-02 04:49:48
40.00242963715165,116.33334790026863,2009-06-02 04:49:53
40.00236065145811,116.33335691222015,2009-06-02 04:49:58
40.002294681249595,116.33337394292192,2009-06-02 04:50:03
40.00223172652628,116.33339899237484,2009-06-02 04:50:08
40.00219375560364,116.33341502431847,2009-06-02 04:50:13
40.00213281824305,116.33344909469537,2009-06-02 04:50:18
40.00206278068529,116.3334310445155,2009-06-02 04:50:23
40.00197672132767,116.33340196705437,2009-06-02 04:50:28
40.0019006182551,116.33334983804247,2009-06-02 04:50:33
40.001845468103404,116.33327265428585,2009-06-02 04:50:38
40.001773188638445,116.33312831457583,2009-06-02 04:50:43
40.00157934153232,116.33321248292556,2009-06-02 04:50:48
40.001579362644435,116.33322350818139,2009-06-02 04:50:53
40.00156039061907,116.33323854022186,2009-06-02 04:50:58
40.00145847645399,116.33328563525514,2009-06-02 04:51:03
40.00137647293956,116.33328562489811,2009-06-02 04:51:08
40.00131353357873,116.33331869271508,2009-06-02 04:51:13
40.001280557116786,116.33333171839814,2009-06-02 04:51:18
40.001250603816274,116.33335677201619,2009-06-02 04:51:23
40.00122164863977,116.33338082346566,2009-06-02 04:51:28
40.00122164863977,116.33338082346566,2009-06-02 04:51:31
40.001223642967204,116.33337781682916,2009-06-02 04:51:33
40.001223568110944,116.33333872727256,2009-06-02 04:51:38
40.001223522046104,116.33331467216269,2009-06-02 04:51:43
40.00112962166742,116.33336878428908,2009-06-02 04:51:48
40.00110870906145,116.333414887271,2009-06-02 04:51:53
40.00111579573617,116.33345999149802,2009-06-02 04:51:58
40.00112583647308,116.33348104098943,2009-06-02 04:52:03
40.00114183715811,116.3334810430104,2009-06-02 04:52:08
40.00115681860566,116.33347102193903,2009-06-02 04:52:13
40.00115681860566,116.33347102193903,2009-06-02 04:52:16
40.00116282654044,116.33347503188327,2009-06-02 04:52:18
40.0011408447932,116.33348505207051,2009-06-02 04:52:23
40.001127942130644,116.33353616755903,2009-06-02 04:52:28
40.00114609070493,116.33361334668795,2009-06-02 04:52:33
40.00118123041235,116.33368551649195,2009-06-02 04:52:38
40.00122929005568,116.33371559146808,2009-06-02 04:52:43
40.00129131574659,116.33372762686557,2009-06-02 04:52:48
40.00134936046286,116.33374968473005,2009-06-02 04:52:53
40.001398400954926,116.33376973686424,2009-06-02 04:52:58
40.00143047719184,116.33380883050057,2009-06-02 04:53:03
40.00145147041343,116.33380482396412,2009-06-02 04:53:08
40.00145147041343,116.33380482396412,2009-06-02 04:53:11
40.00145446094386,116.33379981285653,2009-06-02 04:53:13
40.00146640386949,116.33376974545413,2009-06-02 04:53:18
40.001508298171984,116.33371362211705,2009-06-02 04:53:23
40.00151630427377,116.33371663001903,2009-06-02 04:53:28
40.00151630427377,116.33371663001903,2009-06-02 04:53:31
40.00152329113673,116.33370961482333,2009-06-02 04:53:33
40.001583101752445,116.33360939270051,2009-06-02 04:53:38
