latitude,longitude,date_time
40.01185,116.297097,2008-11-11 00:40:37
40.011853,116.29709,2008-11-11 00:40:39
40.011845,116.297056,2008-11-11 00:40:44
40.011845,116.297056,2008-11-11 00:40:47
40.011843,116.297051,2008-11-11 00:40:49
40.011824,116.297067,2008-11-11 00:40:54
40.011771,116.297075,2008-11-11 00:40:59
40.011751,116.297047,2008-11-11 00:41:04
40.011739,116.296976,2008-11-11 00:41:09
40.011678,116.296884,2008-11-11 00:41:14
40.011639,116.296855,2008-11-11 00:41:19
40.011586,116.296824,2008-11-11 00:41:24
40.011586,116.296824,2008-11-11 00:41:27
40.011584,116.296826,2008-11-11 00:41:29
40.011587,116.296837,2008-11-11 00:41:34
40.011602,116.296842,2008-11-11 00:41:39
40.011631,116.296853,2008-11-11 00:41:44
40.011622,116.296852,2008-11-11 00:41:49
40.011622,116.296852,2008-11-11 00:41:52
40.011622,116.296848,2008-11-11 00:41:54
40.011634,116.296837,2008-11-11 00:41:59
40.011634,116.296837,2008-11-11 00:42:02
40.011635,116.29684,2008-11-11 00:42:04
40.011613,116.296849,2008-11-11 00:42:09
40.011613,116.296849,2008-11-11 00:42:12
40.011613,116.296842,2008-11-11 00:42:14
40.011582,116.296786,2008-11-11 00:42:19
40.011538,116.29679,2008-11-11 00:42:24
40.011526,116.296806,2008-11-11 00:42:29
40.011525,116.296793,2008-11-11 00:42:34
40.011539,116.29678,2008-11-11 00:42:39
40.011541,116.296743,2008-11-11 00:42:44
40.011565,116.29673,2008-11-11 00:42:49
40.011556,116.296714,2008-11-11 00:42:54
40.011552,116.296754,2008-11-11 00:42:59
40.011554,116.296762,2008-11-11 00:43:04
40.011556,116.296763,2008-11-11 00:43:09
40.01155,116.296755,2008-11-11 00:43:14
40.01155,116.296755,2008-11-11 00:43:17
40.011553,116.296755,2008-11-11 00:43:19
40.01156,116.296745,2008-11-11 00:43:24
40.011597,116.296737,2008-11-11 00:43:29
40.011648,116.296787,2008-11-11 00:43:34
40.011672,116.296828,2008-11-11 00:43:39
40.011663,116.29682,2008-11-11 00:43:44
40.011636,116.296796,2008-11-11 00:43:49
40.011617,116.296776,2008-11-11 00:43:54
40.011566,116.296768,2008-11-11 00:43:59
40.011561,116.296757,2008-11-11 00:44:04
40.011561,116.296757,2008-11-11 00:44:07
40.011559,116.296758,2008-11-11 00:44:09
40.011579,116.296797,2008-11-11 00:44:14
40.011565,116.296776,2008-11-11 00:44:19
40.011529,116.296771,2008-11-11 00:44:24
40.011499,116.296773,2008-11-11 00:44:29
40.011485,116.29679,2008-11-11 00:44:34
40.011485,116.29679,2008-11-11 00:44:37
40.01148,116.296786,2008-11-11 00:44:39
40.011489,116.296784,2008-11-11 00:44:44
40.011485,116.296769,2008-11-11 00:44:49
40.011468,116.296794,2008-11-11 00:44:54
40.011461,116.296818,2008-11-11 00:44:59
40.011461,116.296818,2008-11-11 00:45:02
40.011465,116.296819,2008-11-11 00:45:04
40.011496,116.296835,2008-11-11 00:45:09
40.011564,116.296849,2008-11-11 00:45:14
40.011637,116.296842,2008-11-11 00:45:19
40.011667,116.296816,2008-11-11 00:45:24
40.011685,116.29679,2008-11-11 00:45:29
40.011689,116.29675,2008-11-11 00:45:34
40.011734,116.296752,2008-11-11 00:45:39
40.011722,116.296825,2008-11-11 00:45:44
40.011665,116.296855,2008-11-11 00:45:49
40.011613,116.296845,2008-11-11 00:45:54
40.011627,116.296849,2008-11-11 00:45:59
40.011649,116.296862,2008-11-11 00:46:04
40.011654,116.296886,2008-11-11 00:46:09
40.011622,116.296852,2008-11-11 00:46:14
40.011621,116.296843,2008-11-11 00:46:19
40.011621,116.296843,2008-11-11 00:46:22
40.011613,116.296845,2008-11-11 00:46:24
40.011613,116.296832,2008-11-11 00:46:29
40.011602,116.29683,2008-11-11 00:46:34
40.011585,116.296831,2008-11-11 00:46:39
40.011596,116.296838,2008-11-11 00:46:44
40.011626,116.296896,2008-11-11 00:46:49
40.01162,116.29696,2008-11-11 00:46:54
40.01163,116.297017,2008-11-11 00:46:59
40.01163,116.297048,2008-11-11 00:47:04
40.011578,116.297011,2008-11-11 00:47:09
40.011509,116.296983,2008-11-11 00:47:14
40.011467,116.297036,2008-11-11 00:47:19
40.011454,116.297096,2008-11-11 00:47:24
40.011445,116.297126,2008-11-11 00:47:29
40.011401,116.297097,2008-11-11 00:47:34
40.01139,116.297039,2008-11-11 00:47:39
40.011377,116.296975,2008-11-11 00:47:44
40.011406,116.296936,2008-11-11 00:47:49
40.011417,116.296906,2008-11-11 00:47:54
40.011417,116.296906,2008-11-11 00:47:57
40.011424,116.29691,2008-11-11 00:47:59
40.011463,116.2969,2008-11-11 00:48:04
40.011493,116.296865,2008-11-11 00:48:09
40.011521,116.296811,2008-11-11 00:48:14
40.011527,116.29675,2008-11-11 00:48:19
40.011472,116.296695,2008-11-11 00:48:24
40.011402,116.296684,2008-11-11 00:48:29
40.01136,116.296723,2008-11-11 00:48:34
40.011254,116.296862,2008-11-11 00:48:39
40.011279,116.296937,2008-11-11 00:48:44
40.011254,116.297015,2008-11-11 00:48:49
40.011255,116.297057,2008-11-11 00:48:54
40.011256,116.29711,2008-11-11 00:48:59
40.011247,116.297132,2008-11-11 00:49:04
40.011234,116.297152,2008-11-11 00:49:09
40.011184,116.297176,2008-11-11 00:49:14
40.011157,116.297177,2008-11-11 00:49:19
40.011136,116.297167,2008-11-11 00:49:24
40.011054,116.297165,2008-11-11 00:49:29
40.011019,116.29712,2008-11-11 00:49:34
40.01101,116.297076,2008-11-11 00:49:39
40.010956,116.297052,2008-11-11 00:49:44
40.010909,116.297018,2008-11-11 00:49:49
40.01088,116.296989,2008-11-11 00:49:54
40.010877,116.296967,2008-11-11 00:49:59
40.010902,116.296932,2008-11-11 00:50:04
40.011,116.296882,2008-11-11 00:50:09
40.011082,116.296804,2008-11-11 00:50:14
40.011104,116.296745,2008-11-11 00:50:19
40.011141,116.296719,2008-11-11 00:50:24
40.011141,116.296719,2008-11-11 00:50:27
40.011143,116.296715,2008-11-11 00:50:29
40.011126,116.296715,2008-11-11 00:50:34
40.011074,116.296655,2008-11-11 00:50:39
40.010995,116.296631,2008-11-11 00:50:44
40.010948,116.296655,2008-11-11 00:50:49
40.010883,116.296692,2008-11-11 00:50:54
40.010787,116.296712,2008-11-11 00:50:59
40.010705,116.296691,2008-11-11 00:51:04
40.010617,116.296702,2008-11-11 00:51:09
40.010538,116.296741,2008-11-11 00:51:14
40.010461,116.296806,2008-11-11 00:51:19
40.010386,116.296861,2008-11-11 00:51:24
40.010286,116.296878,2008-11-11 00:51:29
40.010216,116.296808,2008-11-11 00:51:34
40.010197,116.296803,2008-11-11 00:51:39
40.01021,116.296828,2008-11-11 00:51:44
40.010263,116.296864,2008-11-11 00:51:49
40.0103,116.29687,2008-11-11 00:51:54
40.010311,116.296884,2008-11-11 00:51:59
40.010296,116.296914,2008-11-11 00:52:04
40.010271,116.296943,2008-11-11 00:52:09
40.010285,116.29697,2008-11-11 00:52:14
40.010307,116.297001,2008-11-11 00:52:19
40.010307,116.297028,2008-11-11 00:52:24
40.010312,116.297061,2008-11-11 00:52:29
40.010312,116.297061,2008-11-11 00:52:32
40.01031,116.297064,2008-11-11 00:52:34
40.010258,116.297056,2008-11-11 00:52:39
40.010231,116.297067,2008-11-11 00:52:44
40.010231,116.297067,2008-11-11 00:52:47
40.010227,116.297074,2008-11-11 00:52:49
40.010241,116.297064,2008-11-11 00:52:54
40.01024,116.297021,2008-11-11 00:52:59
40.010244,116.296992,2008-11-11 00:53:04
40.010261,116.296979,2008-11-11 00:53:09
40.010284,116.296978,2008-11-11 00:53:14
40.010297,116.296982,2008-11-11 00:53:19
40.010297,116.296982,2008-11-11 00:53:22
40.010298,116.296989,2008-11-11 00:53:24
40.010278,116.297007,2008-11-11 00:53:29
40.010256,116.297065,2008-11-11 00:53:34
40.010203,116.297094,2008-11-11 00:53:39
40.010122,116.297125,2008-11-11 00:53:44
40.010031,116.297172,2008-11-11 00:53:49
40.009956,116.297231,2008-11-11 00:53:54
40.00994,116.297245,2008-11-11 00:53:59
40.009959,116.297239,2008-11-11 00:54:04
40.009939,116.297257,2008-11-11 00:54:09
40.009922,116.297277,2008-11-11 00:54:14
40.009855,116.297304,2008-11-11 00:54:19
40.009766,116.297289,2008-11-11 00:54:24
40.009794,116.297242,2008-11-11 00:54:29
40.009845,116.297189,2008-11-11 00:54:34
40.009892,116.297167,2008-11-11 00:54:39
40.009936,116.297156,2008-11-11 00:54:44
40.009931,116.297129,2008-11-11 00:54:49
40.009931,116.297129,2008-11-11 00:54:52
40.009923,116.297132,2008-11-11 00:54:54
40.009935,116.297123,2008-11-11 00:54:59
40.009935,116.297123,2008-11-11 00:55:02
40.009936,116.297124,2008-11-11 00:55:04
40.009921,116.297103,2008-11-11 00:55:09
40.009929,116.297075,2008-11-11 00:55:14
40.009984,116.297062,2008-11-11 00:55:19
40.009987,116.297061,2008-11-11 00:55:24
40.009987,116.297061,2008-11-11 00:55:27
40.009988,116.297062,2008-11-11 00:55:29
40.00998,116.297083,2008-11-11 00:55:34
40.009941,116.297073,2008-11-11 00:55:39
40.009894,116.297053,2008-11-11 00:55:44
40.009838,116.296981,2008-11-11 00:55:49
40.009751,116.296905,2008-11-11 00:55:54
40.009702,116.296869,2008-11-11 00:55:59
40.009704,116.296818,2008-11-11 00:56:04
40.009732,116.296793,2008-11-11 00:56:09
40.009752,116.296736,2008-11-11 00:56:14
40.009734,116.296681,2008-11-11 00:56:19
40.00968,116.29664,2008-11-11 00:56:24
40.009648,116.296622,2008-11-11 00:56:29
40.00961,116.296611,2008-11-11 00:56:34
40.009564,116.296594,2008-11-11 00:56:39
40.009516,116.296571,2008-11-11 00:56:44
40.009445,116.296604,2008-11-11 00:56:49
40.009353,116.296563,2008-11-11 00:56:54
40.009296,116.296523,2008-11-11 00:56:59
40.009247,116.296473,2008-11-11 00:57:04
40.009242,116.296434,2008-11-11 00:57:09
40.009238,116.296397,2008-11-11 00:57:14
40.009222,116.296372,2008-11-11 00:57:19
40.009182,116.29636,2008-11-11 00:57:24
40.009139,116.296347,2008-11-11 00:57:29
40.009126,116.296306,2008-11-11 00:57:34
40.009118,116.296279,2008-11-11 00:57:39
40.00909,116.29624,2008-11-11 00:57:44
40.009062,116.296203,2008-11-11 00:57:49
40.009034,116.296133,2008-11-11 00:57:54
40.009002,116.296056,2008-11-11 00:57:59
40.008939,116.295973,2008-11-11 00:58:04
40.008909,116.295915,2008-11-11 00:58:09
40.00887,116.295867,2008-11-11 00:58:14
40.008826,116.295823,2008-11-11 00:58:19
40.008777,116.295762,2008-11-11 00:58:24
40.008736,116.295721,2008-11-11 00:58:29
40.008683,116.295714,2008-11-11 00:58:34
40.008618,116.295728,2008-11-11 00:58:39
40.008575,116.295735,2008-11-11 00:58:44
40.008528,116.295706,2008-11-11 00:58:49
40.008519,116.295685,2008-11-11 00:58:54
40.008462,116.295661,2008-11-11 00:58:59
40.00842,116.295681,2008-11-11 00:59:04
40.008357,116.2957,2008-11-11 00:59:09
40.008348,116.295702,2008-11-11 00:59:14
40.008306,116.295739,2008-11-11 00:59:19
40.008256,116.295722,2008-11-11 00:59:24
40.008198,116.295673,2008-11-11 00:59:29
40.008109,116.295606,2008-11-11 00:59:34
40.008078,116.295566,2008-11-11 00:59:39
40.008032,116.295539,2008-11-11 00:59:44
40.008026,116.295551,2008-11-11 00:59:49
40.007992,116.295523,2008-11-11 00:59:54
40.00793,116.295694,2008-11-11 00:59:59
40.007868,116.295854,2008-11-11 01:00:04
40.007792,116.295917,2008-11-11 01:00:09
40.007714,116.295951,2008-11-11 01:00:14
40.007621,116.295974,2008-11-11 01:00:19
40.007542,116.296016,2008-11-11 01:00:24
40.007477,116.296081,2008-11-11 01:00:29
40.007416,116.296169,2008-11-11 01:00:34
40.007348,116.296271,2008-11-11 01:00:39
40.007288,116.29629,2008-11-11 01:00:44
40.007195,116.296296,2008-11-11 01:00:49
40.007092,116.296267,2008-11-11 01:00:54
40.007018,116.296286,2008-11-11 01:00:59
40.006926,116.296304,2008-11-11 01:01:04
40.006829,116.296329,2008-11-11 01:01:09
40.006752,116.296342,2008-11-11 01:01:14
40.006709,116.296358,2008-11-11 01:01:19
40.006652,116.296402,2008-11-11 01:01:24
40.006608,116.296425,2008-11-11 01:01:29
40.006542,116.296445,2008-11-11 01:01:34
40.006483,116.296448,2008-11-11 01:01:39
40.006404,116.296438,2008-11-11 01:01:44
40.006383,116.296374,2008-11-11 01:01:49
40.006359,116.296322,2008-11-11 01:01:54
40.006305,116.296265,2008-11-11 01:01:59
40.006263,116.296194,2008-11-11 01:02:04
40.006251,116.296113,2008-11-11 01:02:09
40.006289,116.296082,2008-11-11 01:02:14
40.006307,116.296103,2008-11-11 01:02:19
40.006305,116.296143,2008-11-11 01:02:24
40.006297,116.296195,2008-11-11 01:02:29
40.00626,116.296239,2008-11-11 01:02:34
40.006212,116.296253,2008-11-11 01:02:39
40.006222,116.296243,2008-11-11 01:02:44
40.006239,116.29625,2008-11-11 01:02:49
40.006231,116.296295,2008-11-11 01:02:54
40.006237,116.296349,2008-11-11 01:02:59
40.006203,116.296421,2008-11-11 01:03:04
40.006176,116.296475,2008-11-11 01:03:09
40.006171,116.296522,2008-11-11 01:03:14
40.00616,116.296603,2008-11-11 01:03:19
40.006157,116.296665,2008-11-11 01:03:24
40.00615,116.296727,2008-11-11 01:03:29
40.006135,116.296797,2008-11-11 01:03:34
40.006103,116.296885,2008-11-11 01:03:39
40.006083,116.296931,2008-11-11 01:03:44
40.006099,116.296938,2008-11-11 01:03:49
40.006131,116.2969,2008-11-11 01:03:54
40.006184,116.296881,2008-11-11 01:03:59
40.006204,116.296823,2008-11-11 01:04:04
40.006155,116.296792,2008-11-11 01:04:09
40.006124,116.296761,2008-11-11 01:04:14
40.006115,116.296735,2008-11-11 01:04:19
40.006089,116.296719,2008-11-11 01:04:24
40.006089,116.296719,2008-11-11 01:04:27
40.006091,116.296718,2008-11-11 01:04:29
40.006094,116.296707,2008-11-11 01:04:34
40.006094,116.296707,2008-11-11 01:04:37
40.006094,116.296705,2008-11-11 01:04:39
40.006095,116.296696,2008-11-11 01:04:44
40.006119,116.296693,2008-11-11 01:04:49
40.006122,116.296638,2008-11-11 01:04:54
40.006133,116.296559,2008-11-11 01:04:59
40.006138,116.296489,2008-11-11 01:05:04
40.006069,116.296439,2008-11-11 01:05:09
40.00608,116.296319,2008-11-11 01:05:14
40.006102,116.296196,2008-11-11 01:05:19
40.006116,116.296145,2008-11-11 01:05:24
40.006149,116.296135,2008-11-11 01:05:29
40.006176,116.296182,2008-11-11 01:05:34
40.00619,116.296299,2008-11-11 01:05:39
40.006233,116.296379,2008-11-11 01:05:44
40.006298,116.296485,2008-11-11 01:05:49
40.006337,116.296478,2008-11-11 01:05:54
40.006364,116.296474,2008-11-11 01:05:59
40.006461,116.296448,2008-11-11 01:06:04
40.006571,116.296416,2008-11-11 01:06:09
40.006647,116.296448,2008-11-11 01:06:14
40.006715,116.296463,2008-11-11 01:06:19
40.006782,116.296427,2008-11-11 01:06:24
40.006855,116.296457,2008-11-11 01:06:29
40.006933,116.296452,2008-11-11 01:06:34
40.007019,116.296385,2008-11-11 01:06:39
40.007112,116.29644,2008-11-11 01:06:44
40.007193,116.296489,2008-11-11 01:06:49
40.00723,116.296494,2008-11-11 01:06:54
40.00726,116.296482,2008-11-11 01:06:59
40.007298,116.296426,2008-11-11 01:07:04
40.007305,116.296394,2008-11-11 01:07:09
40.007316,116.296336,2008-11-11 01:07:14
40.007379,116.296368,2008-11-11 01:07:19
40.007445,116.296479,2008-11-11 01:07:24
40.007511,116.296499,2008-11-11 01:07:29
40.00756,116.296517,2008-11-11 01:07:34
40.007622,116.296522,2008-11-11 01:07:39
40.007715,116.296549,2008-11-11 01:07:44
40.007811,116.296565,2008-11-11 01:07:49
40.007878,116.296583,2008-11-11 01:07:54
40.0079,116.296614,2008-11-11 01:07:59
40.00793,116.296597,2008-11-11 01:08:04
40.007975,116.296535,2008-11-11 01:08:09
40.008051,116.296483,2008-11-11 01:08:14
40.008139,116.296452,2008-11-11 01:08:19
40.008181,116.296406,2008-11-11 01:08:24
40.008219,116.296366,2008-11-11 01:08:29
40.008278,116.296324,2008-11-11 01:08:34
40.00831,116.296287,2008-11-11 01:08:39
40.008338,116.296261,2008-11-11 01:08:44
40.00836,116.296254,2008-11-11 01:08:49
40.008372,116.29626,2008-11-11 01:08:54
40.008434,116.296241,2008-11-11 01:08:59
40.008465,116.296215,2008-11-11 01:09:04
40.008499,116.296188,2008-11-11 01:09:09
40.008519,116.296169,2008-11-11 01:09:14
40.008551,116.296153,2008-11-11 01:09:19
40.008577,116.296144,2008-11-11 01:09:24
40.008624,116.296132,2008-11-11 01:09:29
40.008693,116.296101,2008-11-11 01:09:34
40.008764,116.29606,2008-11-11 01:09:39
40.008842,116.296043,2008-11-11 01:09:44
40.008943,116.296008,2008-11-11 01:09:49
40.009046,116.295941,2008-11-11 01:09:54
40.009124,116.29586,2008-11-11 01:09:59
40.009236,116.295777,2008-11-11 01:10:04
40.009341,116.295682,2008-11-11 01:10:09
40.009446,116.295605,2008-11-11 01:10:14
40.009531,116.295595,2008-11-11 01:10:19
40.009626,116.295635,2008-11-11 01:10:24
40.009705,116.295692,2008-11-11 01:10:29
40.009786,116.295705,2008-11-11 01:10:34
40.009864,116.295681,2008-11-11 01:10:39
40.009896,116.295722,2008-11-11 01:10:44
40.009942,116.295807,2008-11-11 01:10:49
40.009964,116.295834,2008-11-11 01:10:54
40.009942,116.295813,2008-11-11 01:10:59
40.009914,116.295798,2008-11-11 01:11:04
40.009858,116.295751,2008-11-11 01:11:09
40.009798,116.295689,2008-11-11 01:11:14
40.00975,116.295626,2008-11-11 01:11:19
40.009701,116.295587,2008-11-11 01:11:24
40.009673,116.29558,2008-11-11 01:11:29
40.009651,116.295576,2008-11-11 01:11:34
40.009607,116.295546,2008-11-11 01:11:39
40.009533,116.295532,2008-11-11 01:11:44
40.009464,116.295504,2008-11-11 01:11:49
40.009395,116.295484,2008-11-11 01:11:54
40.009379,116.295504,2008-11-11 01:11:59
40.009383,116.295538,2008-11-11 01:12:04
40.009378,116.295578,2008-11-11 01:12:09
40.009356,116.295581,2008-11-11 01:12:14
40.00934,116.295571,2008-11-11 01:12:19
40.009313,116.295572,2008-11-11 01:12:24
40.009285,116.295558,2008-11-11 01:12:29
40.009234,116.295525,2008-11-11 01:12:34
40.009165,116.295486,2008-11-11 01:12:39
40.009066,116.295452,2008-11-11 01:12:44
40.008965,116.295418,2008-11-11 01:12:49
40.008898,116.295411,2008-11-11 01:12:54
40.008853,116.295422,2008-11-11 01:12:59
40.008812,116.295453,2008-11-11 01:13:04
40.008747,116.295493,2008-11-11 01:13:09
40.008655,116.295539,2008-11-11 01:13:14
40.008538,116.295598,2008-11-11 01:13:19
40.008456,116.295637,2008-11-11 01:13:24
40.008365,116.295712,2008-11-11 01:13:29
40.008284,116.295788,2008-11-11 01:13:34
40.008197,116.295873,2008-11-11 01:13:39
40.008125,116.295954,2008-11-11 01:13:44
40.00807,116.296013,2008-11-11 01:13:49
40.008014,116.296074,2008-11-11 01:13:54
40.007961,116.296113,2008-11-11 01:13:59
40.007897,116.296139,2008-11-11 01:14:04
40.007836,116.296201,2008-11-11 01:14:09
40.00778,116.296297,2008-11-11 01:14:14
40.007756,116.29637,2008-11-11 01:14:19
40.007725,116.296459,2008-11-11 01:14:24
40.0077,116.296509,2008-11-11 01:14:29
40.007688,116.296567,2008-11-11 01:14:34
40.00766,116.296647,2008-11-11 01:14:39
40.007625,116.296743,2008-11-11 01:14:44
40.007583,116.296787,2008-11-11 01:14:49
40.007542,116.296844,2008-11-11 01:14:54
40.007527,116.296885,2008-11-11 01:14:59
40.00754,116.296908,2008-11-11 01:15:04
40.007545,116.296926,2008-11-11 01:15:09
40.007545,116.296926,2008-11-11 01:15:12
40.007538,116.296918,2008-11-11 01:15:14
40.007537,116.296936,2008-11-11 01:15:19
40.007512,116.296942,2008-11-11 01:15:24
40.007499,116.296954,2008-11-11 01:15:29
40.007498,116.296942,2008-11-11 01:15:34
40.007508,116.296954,2008-11-11 01:15:39
40.007528,116.296992,2008-11-11 01:15:44
40.007524,116.297026,2008-11-11 01:15:49
40.007543,116.297013,2008-11-11 01:15:54
40.007547,116.296995,2008-11-11 01:15:59
40.007535,116.297006,2008-11-11 01:16:04
40.007479,116.297012,2008-11-11 01:16:09
40.007441,116.297009,2008-11-11 01:16:14
40.00742,116.297006,2008-11-11 01:16:19
40.007421,116.296956,2008-11-11 01:16:24
40.007404,116.296932,2008-11-11 01:16:29
40.007392,116.29696,2008-11-11 01:16:34
40.007402,116.296995,2008-11-11 01:16:39
40.007402,116.296995,2008-11-11 01:16:42
40.007408,116.296998,2008-11-11 01:16:44
40.007377,116.296959,2008-11-11 01:16:49
40.007362,116.296894,2008-11-11 01:16:54
